"group_id,""arm"",""visitor_id"",""arrival_time"",""exit_time"",""time_on_page_sec"",""exit_rate"",""ctr_opportunities"",""ctr_newsletter"",""ctr_donation"",""ctr_events"",""kpi_x"",""kpi_y"",""scroll_depth_pct"",""ctr_partner_banner"",""page_load_time_ms"""
"TXB_50,""control"",719,2026-03-02 03:40:55.123249,2026-03-02 03:41:06.22971,11.1,1,0,0,0,0,1.49,0,1.7,0,1828.3"
"TXB_50,""control"",720,2026-03-02 03:47:50.452499,2026-03-02 03:47:51.300125,0.8,1,0,0,0,0,0.32,0,1.5,0,1569.7"
"TXB_50,""control"",721,2026-03-02 04:09:29.376775,2026-03-02 04:09:43.02913,13.7,1,0,0,0,0,2.88,0,2.2,0,3290.2"
"TXB_50,""control"",722,2026-03-02 04:28:03.024687,2026-03-02 04:30:43.692919,160.7,0,0,0,0,0,17,0,1.3,0,950.8"
"TXB_50,""control"",723,2026-03-02 04:28:29.803238,2026-03-02 04:29:27.34449,57.5,0,0,0,0,0,83.55,0,22,0,869.2"
"TXB_50,""control"",724,2026-03-02 04:36:07.214779,2026-03-02 06:28:39.128577,6751.9,0,0,0,0,0,12.97,0,5.6,0,2073.8"
"TXB_50,""control"",725,2026-03-02 04:39:37.330095,2026-03-02 04:40:39.772459,62.4,0,0,0,0,0,52.87,0,66.2,0,1439.5"
"TXB_50,""control"",726,2026-03-02 04:43:39.744088,2026-03-02 04:44:25.4681,45.7,0,0,0,0,0,60.9,0,4.5,0,1895.1"
"TXB_50,""control"",727,2026-03-02 04:45:53.882427,2026-03-02 04:46:20.846881,27,0,0,0,0,0,8.4,0,95.3,0,1152.5"
"TXB_50,""control"",728,2026-03-02 04:48:01.720378,2026-03-02 04:48:06.735614,5,1,0,0,0,0,0.28,0,8.2,0,3011.5"
"TXB_50,""control"",729,2026-03-02 04:48:57.820758,2026-03-02 04:55:57.320593,419.5,0,0,0,0,0,20.29,0,69.3,0,1189.2"
"TXB_50,""control"",730,2026-03-02 04:52:12.732173,2026-03-02 04:53:51.674905,98.9,0,0,1,0,0,74.01,0,4.3,0,2916.5"
"TXB_50,""control"",731,2026-03-02 04:53:05.245125,2026-03-02 04:57:16.920557,251.7,0,0,0,0,0,5.17,0,94.2,0,1592.4"
"TXB_50,""control"",732,2026-03-02 05:23:06.946356,2026-03-02 05:23:42.599874,35.7,0,0,0,0,0,18.32,0,29.7,0,2490.7"
"TXB_50,""control"",733,2026-03-02 05:23:12.520134,2026-03-02 05:23:17.663058,5.1,1,0,0,0,0,9.46,0,4.9,0,2400.2"
"TXB_50,""treatment"",734,2026-03-02 05:30:15.710999,2026-03-02 05:31:20.99073,65.3,0,0,0,0,0,49.18,0,10.7,0,1494.4"
"TXB_50,""treatment"",735,2026-03-02 05:40:44.60443,2026-03-02 05:50:19.03778,574.4,0,0,0,0,0,76.12,0,43.7,0,2098.3"
"TXB_50,""treatment"",736,2026-03-02 05:58:01.290217,2026-03-02 05:58:05.956563,4.7,1,0,0,0,0,7.31,0,0.2,0,2974.6"
"TXB_50,""treatment"",737,2026-03-02 06:10:26.020134,2026-03-02 06:10:28.409336,2.4,1,0,0,0,0,1.74,0,17.3,0,6875.9"
"TXB_50,""treatment"",738,2026-03-02 06:11:34.993629,2026-03-02 07:04:22.677826,3167.7,0,0,0,0,0,63.28,0,30.3,0,1007.8"
"TXB_50,""treatment"",739,2026-03-02 06:13:14.497012,2026-03-02 06:13:35.179057,20.7,0,0,0,0,0,19.77,0,6.2,0,2140.4"
"TXB_50,""treatment"",740,2026-03-02 06:26:54.458426,2026-03-02 08:11:09.367908,6254.9,0,0,0,0,0,57.03,0,1.6,1,1597.2"
"TXB_50,""treatment"",741,2026-03-02 06:37:37.29123,2026-03-02 06:37:59.117704,21.8,0,0,0,0,0,39.42,0,7.5,0,1114.8"
"TXB_50,""treatment"",742,2026-03-02 06:39:30.644145,2026-03-02 06:39:38.593698,7.9,0,0,0,0,0,96.66,0,60.7,0,2246.6"
"TXB_50,""treatment"",743,2026-03-02 06:41:25.268066,2026-03-02 06:41:27.664647,2.4,1,0,0,0,0,2.23,0,0.7,0,2691.1"
"TXB_50,""treatment"",744,2026-03-02 06:47:56.038729,2026-03-02 06:48:07.068697,11,1,0,0,0,0,2.74,0,0.7,0,2676.3"
"TXB_50,""treatment"",745,2026-03-02 06:51:01.917785,2026-03-02 06:53:21.094611,139.2,0,0,0,0,0,23.39,0,53.6,0,1740.1"
"TXB_50,""treatment"",746,2026-03-02 06:55:27.396027,2026-03-02 06:56:07.727653,40.3,0,0,0,0,0,85.46,0,84.1,1,1348.9"
"TXB_50,""treatment"",747,2026-03-02 07:07:22.993232,2026-03-02 07:07:38.550293,15.6,0,0,0,0,0,0,0,52.4,0,2247.5"
"TXB_50,""treatment"",748,2026-03-02 07:08:55.855593,2026-03-02 07:09:23.287833,27.4,0,0,0,0,0,24.29,0,97.8,0,1122"
"TXB_50,""treatment"",749,2026-03-02 07:13:41.105383,2026-03-02 07:13:51.088541,10,0,1,0,0,0,22.28,0,54.7,0,1757.3"
"TXB_50,""treatment"",750,2026-03-02 07:20:46.889656,2026-03-02 07:20:52.504655,5.6,0,0,0,0,0,20.29,0,22.8,0,2776.5"
"TXB_50,""treatment"",751,2026-03-02 07:38:43.08573,2026-03-02 07:42:36.85243,233.8,0,1,1,0,0,90.29,0,62.2,1,1618.4"
"TXB_50,""treatment"",752,2026-03-02 07:39:42.471065,2026-03-02 07:39:56.304542,13.8,0,0,0,0,1,21.52,0,6.7,0,1849.3"
"TXB_50,""treatment"",753,2026-03-02 07:51:46.98178,2026-03-02 07:52:17.720903,30.7,0,0,0,0,0,68.8,0,31.2,0,1591.5"
"TXB_50,""treatment"",754,2026-03-02 07:58:08.523222,2026-03-02 07:58:10.696229,2.2,1,0,0,0,0,0.42,0,6.4,0,7150.8"
"TXB_50,""treatment"",755,2026-03-02 08:01:31.279214,2026-03-02 08:02:20.304272,49,0,0,0,0,0,51.14,1,42.4,0,985.8"
"TXB_50,""treatment"",756,2026-03-02 08:05:43.421198,2026-03-02 08:46:46.918466,2463.5,0,0,0,0,0,31.88,0,41.2,0,946.5"
"TXB_50,""treatment"",757,2026-03-02 08:21:17.424681,2026-03-02 08:21:59.296412,41.9,0,0,0,0,0,23.41,0,92.4,0,1827"
"TXB_50,""treatment"",758,2026-03-02 08:43:33.092492,2026-03-02 08:43:39.942484,6.8,1,0,0,0,0,2.37,0,0.8,0,1241.8"
"TXB_50,""treatment"",759,2026-03-02 09:21:05.054347,2026-03-02 09:21:05.554347,0.5,1,0,0,0,0,6.84,0,4,0,1466.6"
"TXB_50,""treatment"",760,2026-03-02 09:38:58.270332,2026-03-02 09:43:34.831115,276.6,0,0,0,0,0,84.7,0,85.6,0,1051.3"
"TXB_50,""treatment"",761,2026-03-02 09:40:58.113878,2026-03-02 09:40:58.613878,0.5,1,0,0,0,0,1.26,0,5,0,1296.9"
"TXB_50,""treatment"",762,2026-03-02 09:50:16.129138,2026-03-02 09:50:28.156016,12,0,0,0,0,0,22.2,0,6.5,0,1598.1"
"TXB_50,""treatment"",763,2026-03-02 09:56:22.491182,2026-03-02 09:56:58.17528,35.7,0,0,0,0,0,48.69,0,66.8,1,1362.7"
"TXB_50,""treatment"",764,2026-03-02 09:59:59.943995,2026-03-02 10:00:29.856526,29.9,0,0,0,0,0,74.11,0,91.1,0,1527.3"
"TXB_50,""treatment"",765,2026-03-02 10:11:45.990779,2026-03-02 10:12:02.001707,16,0,0,0,0,0,18.78,0,7.9,0,1726"
"TXB_50,""treatment"",766,2026-03-02 10:38:30.004972,2026-03-02 10:38:54.325974,24.3,0,0,0,0,0,33.85,0,95.8,0,1651.9"
"TXB_50,""treatment"",767,2026-03-02 11:02:06.910362,2026-03-02 11:02:35.981531,29.1,0,0,0,0,0,41.76,0,69.3,0,5655.2"
"TXB_50,""treatment"",768,2026-03-02 11:14:41.013836,2026-03-02 11:17:28.581879,167.6,0,0,0,0,0,43.57,0,0.3,0,1668.8"
"TXB_50,""treatment"",769,2026-03-02 11:16:02.721741,2026-03-02 11:16:24.005828,21.3,0,0,1,0,0,28.89,0,9.3,0,2592"
"TXB_50,""treatment"",770,2026-03-02 11:22:10.921997,2026-03-02 11:22:35.351231,24.4,0,0,1,0,0,17.35,0,26.2,0,1819.7"
"TXB_50,""treatment"",771,2026-03-02 11:26:02.335447,2026-03-02 11:30:51.5574,289.2,0,0,0,0,0,63.5,1,30.1,0,1787.8"
"TXB_50,""treatment"",772,2026-03-02 11:26:09.299642,2026-03-02 11:26:17.703346,8.4,0,0,1,0,0,47.41,0,78.3,0,1327.9"
"TXB_50,""treatment"",773,2026-03-02 11:36:40.116619,2026-03-02 11:39:10.991008,150.9,0,0,0,0,0,69.69,0,12.6,0,1763.6"
"TXB_50,""treatment"",774,2026-03-02 11:41:10.489061,2026-03-02 11:41:19.989882,9.5,0,0,0,0,0,15.86,0,27,0,1219.6"
"TXB_50,""treatment"",775,2026-03-02 11:55:19.947901,2026-03-02 11:56:17.10972,57.2,0,0,0,0,0,19.13,0,40,0,1583.1"
"TXB_50,""treatment"",776,2026-03-02 12:01:41.936576,2026-03-02 12:03:25.790054,103.9,0,0,0,0,0,69.14,0,75.4,0,1061.1"
"TXB_50,""treatment"",777,2026-03-02 12:04:53.094682,2026-03-02 12:06:49.304398,116.2,0,1,0,0,0,33.96,0,29.7,0,1632.8"
"TXB_50,""treatment"",778,2026-03-02 12:06:04.237587,2026-03-02 12:12:49.816265,405.6,0,0,0,0,0,12.74,0,47.6,0,3327.2"
"TXB_50,""treatment"",779,2026-03-02 12:07:31.009376,2026-03-02 12:08:12.098822,41.1,0,0,0,0,0,28.79,0,73.3,0,6565.2"
"TXB_50,""treatment"",780,2026-03-02 12:24:50.236046,2026-03-02 12:29:28.176102,277.9,0,0,1,0,0,92.91,0,84.3,0,1965.5"
"TXB_50,""treatment"",781,2026-03-02 12:25:17.978905,2026-03-02 12:27:28.865397,130.9,0,0,0,0,0,11.02,0,21,0,972.2"
"TXB_50,""treatment"",782,2026-03-02 12:28:18.28193,2026-03-02 12:29:52.776815,94.5,0,0,0,0,0,31.11,0,0.1,0,1491.6"
"TXB_50,""treatment"",783,2026-03-02 12:29:14.454549,2026-03-02 12:35:12.134415,357.7,0,0,1,0,0,34.21,0,29.6,0,6408.1"
"TXB_50,""treatment"",784,2026-03-02 12:34:27.884009,2026-03-02 12:34:48.399868,20.5,0,0,0,0,0,84.88,0,89,0,1950"
"TXB_50,""treatment"",785,2026-03-02 12:35:46.059828,2026-03-02 12:35:46.727395,0.7,1,0,0,0,0,0.79,0,8.5,0,2000.1"
"TXB_50,""treatment"",786,2026-03-02 12:35:58.821275,2026-03-02 12:36:06.037424,7.2,1,0,0,0,0,3.93,0,5.5,0,1861.2"
"TXB_50,""treatment"",787,2026-03-02 12:37:09.792666,2026-03-02 12:37:56.660387,46.9,0,0,0,0,0,11.33,0,89.7,0,2265.7"
"TXB_50,""treatment"",788,2026-03-02 12:47:09.533107,2026-03-02 14:15:54.524604,5325,0,0,0,0,0,43.14,0,55.3,0,1740.6"
"TXB_50,""treatment"",789,2026-03-02 12:49:07.448038,2026-03-02 14:36:45.398253,6458,0,0,0,0,1,55.71,1,41,0,1161"
"TXB_50,""treatment"",790,2026-03-02 12:53:30.706879,2026-03-02 12:56:09.180619,158.5,0,0,0,0,0,35.2,0,81.4,0,3090.6"
"TXB_50,""treatment"",791,2026-03-02 12:55:04.550164,2026-03-02 12:55:17.429779,12.9,0,0,0,0,0,37.22,0,49.8,0,2202.6"
"TXB_50,""treatment"",792,2026-03-02 12:57:28.256244,2026-03-02 12:57:46.689656,18.4,1,0,0,0,0,1.99,0,8.9,0,1441.1"
"TXB_50,""treatment"",793,2026-03-02 13:02:15.439579,2026-03-02 13:03:54.848799,99.4,0,0,0,0,0,28.99,0,13.3,0,1566.2"
"TXB_50,""treatment"",794,2026-03-02 13:13:17.272823,2026-03-02 13:15:37.906498,140.6,0,0,0,0,0,61.25,0,47.3,0,2054.9"
"TXB_50,""treatment"",795,2026-03-02 13:26:31.491106,2026-03-02 13:27:17.057978,45.6,0,0,0,0,0,7.48,0,63.4,0,1437.8"
"TXB_50,""treatment"",796,2026-03-02 13:28:49.74451,2026-03-02 13:30:36.349895,106.6,0,0,0,0,0,52.39,0,76.5,0,1738.3"
"TXB_50,""treatment"",797,2026-03-02 13:32:33.407309,2026-03-02 13:33:01.653638,28.2,0,0,0,0,0,85.81,0,88.1,0,1458.7"
"TXB_50,""treatment"",798,2026-03-02 13:34:20.483775,2026-03-02 13:37:39.986778,199.5,0,1,0,0,0,38.45,0,5.6,0,1285.7"
"TXB_50,""treatment"",799,2026-03-02 13:51:39.479648,2026-03-02 15:20:16.514636,5317,0,0,0,0,0,64.79,0,16.2,0,6528.6"
"TXB_50,""treatment"",800,2026-03-02 14:30:31.609867,2026-03-02 14:32:05.201056,93.6,0,0,0,0,0,27.47,1,29.5,0,2047.1"
"TXB_50,""treatment"",801,2026-03-02 14:40:57.650647,2026-03-02 14:49:51.8613,534.2,0,0,0,0,0,43.28,1,4.7,0,2520"
"TXB_50,""treatment"",802,2026-03-02 18:01:13.540874,2026-03-02 18:06:44.13955,330.6,0,0,0,0,0,52.78,0,53.2,0,1507.9"
"TXB_50,""treatment"",803,2026-03-02 18:28:56.62793,2026-03-02 18:41:00.452598,723.8,0,0,0,0,0,58.74,1,21.1,0,1652.1"
"TXB_50,""control"",1154,2026-03-02 19:00:31.739972,2026-03-02 19:03:54.845513,203.1,0,0,0,0,0,9.89,0,96.6,0,4135.8"
"TXB_50,""treatment"",1148,2026-03-02 19:00:45.460312,2026-03-02 19:00:47.23701,1.8,1,0,0,0,0,3.78,0,0.9,0,1237.5"
"TXB_50,""control"",1215,2026-03-02 19:03:34.415044,2026-03-02 19:08:00.050226,265.6,0,0,0,0,0,14.44,0,61.2,0,1199.8"
"TXB_50,""treatment"",1187,2026-03-02 19:03:35.526111,2026-03-02 19:04:07.265817,31.7,0,0,0,0,0,66.3,0,47.3,0,2058.6"
"TXB_50,""control"",1205,2026-03-02 19:04:04.305775,2026-03-02 19:04:09.044589,4.7,1,0,0,0,0,2.51,0,16.6,0,1276.4"
"TXB_50,""treatment"",1164,2026-03-02 19:04:11.899768,2026-03-02 19:04:18.201683,6.3,1,0,0,0,0,4.24,0,10.3,0,1233"
"TXB_50,""treatment"",1175,2026-03-02 19:04:47.587804,2026-03-02 19:05:36.58567,49,0,0,0,0,0,30.13,0,23.1,1,14040.7"
"TXB_50,""control"",1212,2026-03-02 19:05:23.135617,2026-03-02 19:09:26.40597,243.3,0,0,0,0,0,38.34,0,77.6,0,1887.8"
"TXB_50,""treatment"",1180,2026-03-02 19:05:46.187505,2026-03-02 19:06:51.916836,65.7,0,0,0,0,0,2.55,0,5.9,0,1105.8"
"TXB_50,""control"",1223,2026-03-02 19:08:34.787125,2026-03-02 19:13:41.527438,306.7,0,0,0,0,0,59.1,0,56.6,0,2798.6"
"TXB_50,""treatment"",1186,2026-03-02 19:08:46.178237,2026-03-02 19:09:37.060599,50.9,0,0,0,0,0,35.57,0,94.3,0,2354.4"
"TXB_50,""control"",1165,2026-03-02 19:08:58.828296,2026-03-02 19:09:14.991432,16.2,0,0,0,0,0,16.29,0,15,0,1079.7"
"TXB_50,""control"",1190,2026-03-02 19:10:20.420005,2026-03-02 19:32:17.152411,1316.7,0,0,0,0,0,58.05,0,12,0,2305.8"
"TXB_50,""control"",1169,2026-03-02 19:10:26.153033,2026-03-02 19:12:10.881945,104.7,0,0,0,0,0,15.31,0,5.5,0,902.5"
"TXB_50,""control"",1168,2026-03-02 19:10:57.347383,2026-03-02 19:17:32.271836,394.9,0,0,0,1,0,29.89,0,10.7,0,1412.9"
"TXB_50,""control"",1155,2026-03-02 19:12:57.125405,2026-03-02 19:13:10.446908,13.3,0,0,0,0,0,12.82,0,57.4,0,2096.5"
"TXB_50,""control"",1198,2026-03-02 19:13:20.040323,2026-03-02 19:14:49.349117,89.3,0,0,0,0,0,44,0,45.6,0,1427.4"
"TXB_50,""treatment"",1226,2026-03-02 19:13:28.751832,2026-03-02 19:14:52.739246,84,0,0,0,0,0,15.83,0,75.8,0,1543"
"TXB_50,""control"",1201,2026-03-02 19:15:41.513798,2026-03-02 19:17:57.091965,135.6,0,0,0,0,0,8.49,0,74.2,0,1246.6"
"TXB_50,""treatment"",1188,2026-03-02 19:15:46.133073,2026-03-02 19:16:20.127754,34,0,0,0,0,0,35.49,0,50.6,0,1671.7"
"TXB_50,""treatment"",1232,2026-03-02 19:16:02.002783,2026-03-02 19:16:02.778385,0.8,1,0,0,0,0,1.95,0,3.5,0,4797.2"
"TXB_50,""treatment"",1179,2026-03-02 19:16:19.814976,2026-03-02 19:19:32.839574,193,0,0,1,0,0,43.38,0,76.3,0,13276.9"
"TXB_50,""treatment"",1204,2026-03-02 19:16:48.267914,2026-03-02 19:16:57.317822,9,1,0,0,0,0,2.71,0,6.6,0,2091"
"TXB_50,""control"",1173,2026-03-02 19:17:34.100081,2026-03-02 19:19:26.916499,112.8,0,1,0,0,0,17.9,0,42.8,0,1373.5"
"TXB_50,""treatment"",1189,2026-03-02 19:17:44.862824,2026-03-02 20:35:40.74786,4675.9,0,0,0,0,0,9.88,0,7.5,0,2409.8"
"TXB_50,""treatment"",1172,2026-03-02 19:17:52.435529,2026-03-02 19:17:55.330895,2.9,0,0,0,0,0,28.25,0,12.8,0,1506.1"
"TXB_50,""control"",1150,2026-03-02 19:18:11.880593,2026-03-02 20:17:18.723439,3546.8,0,0,0,0,0,43.25,0,23.2,0,1326.3"
"TXB_50,""treatment"",1196,2026-03-02 19:18:26.780118,2026-03-02 19:19:16.267149,49.5,0,0,0,0,0,36.17,0,66,0,1945.5"
"TXB_50,""treatment"",1143,2026-03-02 19:19:01.804962,2026-03-02 19:19:08.210416,6.4,0,0,1,0,0,55.73,0,13.1,0,5498"
"TXB_50,""control"",1153,2026-03-02 19:19:37.201127,2026-03-02 19:25:11.036017,333.8,0,0,0,0,0,72.18,0,86.9,0,1203.9"
"TXB_50,""treatment"",1171,2026-03-02 19:20:07.664634,2026-03-02 19:21:58.482024,110.8,0,0,0,0,0,85.08,0,92.3,0,1059.7"
"TXB_50,""treatment"",1176,2026-03-02 19:20:26.416161,2026-03-02 19:21:15.212937,48.8,0,0,0,0,0,32.55,0,50.8,1,1514.1"
"TXB_50,""control"",1163,2026-03-02 19:20:35.057744,2026-03-02 19:21:32.337445,57.3,0,0,0,0,0,16.7,0,66.9,0,1022.4"
"TXB_50,""control"",1231,2026-03-02 19:20:37.456815,2026-03-02 19:21:06.698177,29.2,0,0,0,0,0,9.81,0,60.4,0,992.8"
"TXB_50,""control"",1191,2026-03-02 19:21:18.499809,2026-03-02 19:28:22.224219,423.7,0,0,0,0,0,59.73,0,15.7,0,1392.6"
"TXB_50,""treatment"",1174,2026-03-02 19:21:31.364365,2026-03-02 19:23:03.20844,91.8,0,0,0,0,1,14.37,0,27.8,0,1420.7"
"TXB_50,""treatment"",1142,2026-03-02 19:21:39.536343,2026-03-02 19:27:38.946976,359.4,0,0,0,0,0,3.46,0,57,0,1394.8"
"TXB_50,""control"",1206,2026-03-02 19:22:54.413159,2026-03-02 19:23:56.998455,62.6,0,0,0,0,0,4.33,0,20,0,1228.2"
"TXB_50,""treatment"",1183,2026-03-02 19:22:56.190336,2026-03-02 19:24:05.029703,68.8,0,0,0,0,0,93.47,1,57.4,0,2367.6"
"TXB_50,""control"",1134,2026-03-02 19:23:28.377165,2026-03-02 19:23:29.908353,1.5,1,0,0,0,0,1.61,0,6.7,0,1947.5"
"TXB_50,""treatment"",1151,2026-03-02 19:24:24.892473,2026-03-02 19:25:15.219373,50.3,0,0,0,0,0,92.6,0,81,0,1671.5"
"TXB_50,""treatment"",1130,2026-03-02 19:24:47.783863,2026-03-02 19:28:11.606389,203.8,0,0,0,0,0,12.72,0,13.2,0,1981.4"
"TXB_50,""control"",1149,2026-03-02 19:24:56.159795,2026-03-02 19:29:13.551229,257.4,0,0,0,0,0,60.79,0,81,0,1614.3"
"TXB_50,""control"",1181,2026-03-02 19:25:42.458517,2026-03-02 19:25:46.528223,4.1,1,0,0,0,0,0.67,0,1.6,0,1399"
"TXB_50,""control"",1160,2026-03-02 19:25:47.039057,2026-03-02 19:27:16.708209,89.7,0,0,0,0,0,32.21,0,60.5,0,1293.2"
"TXB_50,""control"",1161,2026-03-02 19:26:25.730233,2026-03-02 19:26:28.892334,3.2,1,0,0,0,0,3.18,0,4.1,0,1683.2"
"TXB_50,""treatment"",1228,2026-03-02 19:26:42.090381,2026-03-02 19:30:30.689299,228.6,0,0,0,0,0,19.85,0,5.9,1,1703.4"
"TXB_50,""treatment"",1135,2026-03-02 19:27:04.992253,2026-03-02 21:22:29.673327,6924.7,0,0,0,0,0,5.69,0,57.1,0,1429.2"
"TXB_50,""treatment"",1145,2026-03-02 19:27:05.408238,2026-03-02 19:27:14.855241,9.4,0,0,0,0,0,10.5,0,63.9,0,1442.2"
"TXB_50,""control"",1230,2026-03-02 19:27:56.052603,2026-03-02 19:38:12.553338,616.5,0,0,0,0,0,7.76,0,61.1,0,1580.1"
"TXB_50,""control"",1218,2026-03-02 19:28:49.942716,2026-03-02 19:29:26.525974,36.6,0,0,0,0,0,31.42,0,89.1,0,1208.1"
"TXB_50,""control"",1208,2026-03-02 19:29:48.431056,2026-03-02 19:33:30.298536,221.9,0,0,0,0,0,32.33,0,23.8,0,1933.2"
"TXB_50,""treatment"",1177,2026-03-02 19:30:13.343501,2026-03-02 19:31:00.860702,47.5,0,0,0,0,0,31.31,0,41,0,1224.6"
"TXB_50,""treatment"",1200,2026-03-02 19:31:20.388142,2026-03-02 19:33:41.574006,141.2,0,0,0,0,0,77.45,0,5.2,0,1301.3"
"TXB_50,""control"",1185,2026-03-02 19:31:38.885252,2026-03-02 19:31:39.385252,0.5,1,0,0,0,0,5.65,0,0.6,0,1367.2"
"TXB_50,""treatment"",1131,2026-03-02 19:31:50.218184,2026-03-02 19:31:55.438173,5.2,1,0,0,0,0,1.68,0,5.8,0,1534"
"TXB_50,""control"",1147,2026-03-02 19:32:09.154024,2026-03-02 19:32:36.895829,27.7,0,0,0,0,0,81,0,45.5,1,1802.9"
"TXB_50,""treatment"",1193,2026-03-02 19:33:23.739579,2026-03-02 19:35:46.535314,142.8,0,1,1,0,0,13.28,0,78.1,0,1973.4"
"TXB_50,""treatment"",1182,2026-03-02 19:34:04.710021,2026-03-02 19:34:40.962421,36.3,0,0,0,0,0,15.37,0,74.4,0,1161.8"
"TXB_50,""treatment"",1166,2026-03-02 19:34:38.537344,2026-03-02 19:34:55.306467,16.8,0,0,0,0,0,19.98,0,7.8,0,2861"
"TXB_50,""treatment"",1170,2026-03-02 19:35:57.757797,2026-03-02 19:36:13.134251,15.4,0,0,0,0,0,79.69,0,90.3,0,985"
"TXB_50,""control"",1214,2026-03-02 19:36:18.505259,2026-03-02 19:36:19.136978,0.6,1,0,0,0,0,0.49,0,3.4,0,1554.1"
"TXB_50,""treatment"",1136,2026-03-02 19:36:48.305663,2026-03-02 19:36:55.186359,6.9,1,0,0,0,0,0.37,0,8.7,0,1430.2"
"TXB_50,""control"",1234,2026-03-02 19:37:14.675687,2026-03-02 19:37:30.837421,16.2,1,0,0,0,0,4.82,0,11,0,2195"
"TXB_50,""treatment"",1144,2026-03-02 19:37:30.559796,2026-03-02 19:41:46.615267,256.1,0,0,0,0,0,12.57,0,28.1,0,2360.7"
"TXB_50,""treatment"",1210,2026-03-02 19:37:44.530327,2026-03-02 19:39:20.534858,96,0,0,0,0,0,23.41,0,6.8,0,1984.4"
"TXB_50,""control"",1137,2026-03-02 19:37:50.375087,2026-03-02 19:37:51.258985,0.9,1,0,0,0,0,2.56,0,2.5,0,1911.8"
"TXB_50,""treatment"",1220,2026-03-02 19:38:32.331545,2026-03-02 19:38:36.660412,4.3,1,0,0,0,0,4.17,0,0.3,0,911.6"
"TXB_50,""treatment"",1159,2026-03-02 19:38:35.921377,2026-03-02 21:28:05.005425,6569.1,0,0,0,0,0,72.46,0,10,0,11255.5"
"TXB_50,""control"",1227,2026-03-02 19:38:42.57317,2026-03-02 19:38:45.40624,2.8,1,0,0,0,0,0.32,0,4.6,0,807.5"
"TXB_50,""control"",1192,2026-03-02 19:39:12.139922,2026-03-02 19:39:20.560863,8.4,1,0,0,0,0,0.66,0,5.1,0,1504.3"
"TXB_50,""control"",1199,2026-03-02 19:40:03.302387,2026-03-02 19:40:31.717445,28.4,0,0,0,0,0,38.83,0,89.1,0,1118"
"TXB_50,""control"",1221,2026-03-02 19:40:08.729262,2026-03-02 19:40:11.388051,2.7,1,0,0,0,0,3.57,0,10.6,0,1276.5"
"TXB_50,""control"",1217,2026-03-02 19:40:37.592171,2026-03-02 21:34:49.443135,6851.9,0,0,0,0,0,11.05,1,18.7,0,1240.8"
"TXB_50,""control"",1178,2026-03-02 19:40:39.437425,2026-03-02 19:41:29.527546,50.1,0,0,0,0,0,15.2,0,11.7,0,2310.9"
"TXB_50,""control"",1211,2026-03-02 19:41:20.12885,2026-03-02 19:42:41.938738,81.8,0,0,0,0,0,20.95,0,27.1,1,1306.5"
"TXB_50,""treatment"",1184,2026-03-02 19:41:28.377303,2026-03-02 19:43:27.02572,118.6,0,0,0,0,0,10.68,0,87,0,4661.8"
"TXB_50,""treatment"",1167,2026-03-02 19:42:35.306528,2026-03-02 19:42:52.268057,17,0,0,0,0,0,34.6,0,91.8,0,1595.2"
"TXB_50,""treatment"",1216,2026-03-02 19:43:58.293574,2026-03-02 19:44:01.504224,3.2,1,0,0,0,0,2.89,0,0.4,0,3124.3"
"TXB_50,""treatment"",1133,2026-03-02 19:43:58.449297,2026-03-02 19:44:10.01245,11.6,0,0,0,0,0,13.22,0,50.4,0,1916.3"
"TXB_50,""control"",1162,2026-03-02 19:44:06.723552,2026-03-02 19:44:59.764354,53,0,0,0,0,0,0.6,0,77.2,0,877.1"
"TXB_50,""treatment"",1229,2026-03-02 19:44:16.242704,2026-03-02 19:44:17.752017,1.5,1,0,0,0,0,3.9,0,1.7,0,1698.9"
"TXB_50,""treatment"",1213,2026-03-02 19:44:25.146241,2026-03-02 19:44:34.585985,9.4,1,0,0,0,0,1.31,0,6.7,0,1665.6"
"TXB_50,""treatment"",1225,2026-03-02 19:44:53.685006,2026-03-02 19:45:16.315828,22.6,0,0,0,0,0,40.58,0,42.6,0,1452.7"
"TXB_50,""treatment"",1203,2026-03-02 19:45:37.40438,2026-03-02 19:46:14.578352,37.2,0,0,0,0,0,91.57,0,0,0,1528.7"
"TXB_50,""control"",1156,2026-03-02 19:46:04.936199,2026-03-02 19:46:48.940677,44,0,0,0,0,0,0,0,3.8,0,1550"
"TXB_50,""control"",1139,2026-03-02 19:47:16.172464,2026-03-02 19:50:15.738182,179.6,0,0,0,0,0,55.82,0,88.5,1,1648.3"
"TXB_50,""control"",1132,2026-03-02 19:48:46.008433,2026-03-02 19:51:16.570714,150.6,0,0,0,0,0,68.75,1,30.7,1,1498.5"
"TXB_50,""control"",1140,2026-03-02 19:49:17.169129,2026-03-02 20:33:16.401817,2639.2,0,0,0,0,0,63.78,1,70.8,0,12954.5"
"TXB_50,""control"",1129,2026-03-02 19:51:32.808659,2026-03-02 19:52:43.737051,70.9,0,0,0,0,0,2.51,0,71,0,940.7"
"TXB_50,""control"",1194,2026-03-02 19:52:01.31145,2026-03-02 19:53:40.751292,99.4,0,0,0,0,0,35.25,0,20.2,0,6317.4"
"TXB_50,""treatment"",1138,2026-03-02 19:52:24.34825,2026-03-02 19:53:46.848774,82.5,0,0,0,0,0,49.77,0,86.2,0,20408.8"
